a_id,cont_id,cont_adv_id,cont_own_id,cont_prod_id,cont_date,cont_amt,b_id,adv_id,adv_name,c_id,clt_id,clt_name,e_id,prod_id,prod_name,d_id,cal_date,week_day,bus_day
a_967,E6498525,827925,C53171,p700,2022-11-23,550000,b_2,827925,Adv_2,c_130,C53171,Client_130,e_6,p700,Prod_G,d_1057,2022-11-23,2,1
a_968,C3119362,773326,C51462,p200,2020-01-26,767000,b_98,773326,Adv_98,c_153,C51462,Client_153,e_1,p200,Prod_B,d_25,2020-01-26,6,0
a_969,E2432824,836654,C59031,p500,2020-01-29,832000,b_34,836654,Adv_34,c_289,C59031,Client_289,e_4,p500,Prod_E,d_28,2020-01-29,2,1
a_970,F7669509,121238,C55877,p200,2021-07-23,778000,b_28,121238,Adv_28,c_120,C55877,Client_120,e_1,p200,Prod_B,d_569,2021-07-23,4,1
a_971,C4578949,180825,C50989,p300,2021-10-31,433000,b_25,180825,Adv_25,c_78,C50989,Client_78,e_2,p300,Prod_C,d_669,2021-10-31,6,0
a_972,C2484309,691787,C50082,p700,2022-01-27,356000,b_37,691787,Adv_37,c_177,C50082,Client_177,e_6,p700,Prod_G,d_757,2022-01-27,3,1
a_973,A1242998,929461,C59924,p700,2022-12-28,412000,b_78,929461,Adv_78,c_96,C59924,Client_96,e_6,p700,Prod_G,d_1092,2022-12-28,2,1
a_974,C7407463,223501,C57480,p300,2021-10-05,561000,b_80,223501,Adv_80,c_220,C57480,Client_220,e_2,p300,Prod_C,d_643,2021-10-05,1,1
a_975,B5861591,745395,C57138,p100,2022-06-06,704000,b_75,745395,Adv_75,c_195,C57138,Client_195,e_0,p100,Prod_A,d_887,2022-06-06,0,1
a_975,B5861591,745395,C57138,p100,2022-06-06,704000,b_75,745395,Adv_75,c_230,C57138,Client_230,e_0,p100,Prod_A,d_887,2022-06-06,0,1
a_976,D5444743,351031,C53694,p300,2022-06-22,299000,b_18,351031,Adv_18,c_154,C53694,Client_154,e_2,p300,Prod_C,d_903,2022-06-22,2,1
a_977,C8138322,814758,C53468,p100,2022-05-27,958000,b_73,814758,Adv_73,c_229,C53468,Client_229,e_0,p100,Prod_A,d_877,2022-05-27,4,1
a_978,C7970966,559400,C52583,p100,2021-03-19,900000,b_63,559400,Adv_63,c_56,C52583,Client_56,e_0,p100,Prod_A,d_443,2021-03-19,4,1
a_979,E1253895,767765,C50026,p700,2021-04-01,624000,b_9,767765,Adv_9,c_228,C50026,Client_228,e_6,p700,Prod_G,d_456,2021-04-01,3,1
a_980,F7256452,611220,C50978,p500,2021-01-09,354000,b_86,611220,Adv_86,c_140,C50978,Client_140,e_4,p500,Prod_E,d_374,2021-01-09,5,0
a_981,A4030683,634950,C57890,p700,2022-04-10,739000,b_92,634950,Adv_92,c_4,C57890,Client_4,e_6,p700,Prod_G,d_830,2022-04-10,6,0
a_982,A4413272,804837,C53595,p100,2020-06-15,909000,b_59,804837,Adv_59,c_52,C53595,Client_52,e_0,p100,Prod_A,d_166,2020-06-15,0,1
a_983,D5159583,242877,C50125,p400,2020-04-26,776000,b_42,242877,Adv_42,c_129,C50125,Client_129,e_3,p400,Prod_D,d_116,2020-04-26,6,0
a_984,D6406062,454332,C56174,p700,2021-01-28,425000,b_10,454332,Adv_10,c_44,C56174,Client_44,e_6,p700,Prod_G,d_393,2021-01-28,3,1
a_985,E2411218,221447,C59918,p500,2020-10-17,778000,b_39,221447,Adv_39,c_16,C59918,Client_16,e_4,p500,Prod_E,d_290,2020-10-17,5,0
a_986,C8467562,102634,C53595,p400,2020-12-24,853000,b_67,102634,Adv_67,c_52,C53595,Client_52,e_3,p400,Prod_D,d_358,2020-12-24,3,1
a_987,B1733656,240750,C57138,p100,2021-07-15,945000,b_29,240750,Adv_29,c_195,C57138,Client_195,e_0,p100,Prod_A,d_561,2021-07-15,3,1
a_987,B1733656,240750,C57138,p100,2021-07-15,945000,b_29,240750,Adv_29,c_230,C57138,Client_230,e_0,p100,Prod_A,d_561,2021-07-15,3,1
a_988,A4476337,643935,C57971,p400,2021-11-18,888000,b_77,643935,Adv_77,c_145,C57971,Client_145,e_3,p400,Prod_D,d_687,2021-11-18,3,1
a_989,C8007504,221447,C55766,p400,2022-03-07,869000,b_39,221447,Adv_39,c_42,C55766,Client_42,e_3,p400,Prod_D,d_796,2022-03-07,0,1
a_989,C8007504,221447,C55766,p400,2022-03-07,869000,b_39,221447,Adv_39,c_113,C55766,Client_113,e_3,p400,Prod_D,d_796,2022-03-07,0,1
a_990,E3004676,541952,C57636,p700,2020-09-27,143000,b_68,541952,Adv_68,c_183,C57636,Client_183,e_6,p700,Prod_G,d_270,2020-09-27,6,0
a_991,B3351046,100765,C52405,p200,2022-12-29,964000,b_93,100765,Adv_93,c_298,C52405,Client_298,e_1,p200,Prod_B,d_1093,2022-12-29,3,1
a_992,B6459996,611220,C59945,p100,2022-03-09,655000,b_86,611220,Adv_86,c_284,C59945,Client_284,e_0,p100,Prod_A,d_798,2022-03-09,2,1
a_993,E4557840,556744,C53766,p300,2022-12-07,189000,b_83,556744,Adv_83,c_142,C53766,Client_142,e_2,p300,Prod_C,d_1071,2022-12-07,2,1
a_994,E5533284,961702,C56038,p500,2021-06-06,693000,b_19,961702,Adv_19,c_134,C56038,Client_134,e_4,p500,Prod_E,d_522,2021-06-06,6,0
a_995,F2215265,865372,C52446,p600,2020-08-03,690000,b_41,865372,Adv_41,c_261,C52446,Client_261,e_5,p600,Prod_F,d_215,2020-08-03,0,1
a_996,A4782585,929461,C53257,p200,2020-04-07,655000,b_78,929461,Adv_78,c_292,C53257,Client_292,e_1,p200,Prod_B,d_97,2020-04-07,1,1
a_997,D6901334,799164,C53819,p100,2021-05-05,224000,b_47,799164,Adv_47,c_106,C53819,Client_106,e_0,p100,Prod_A,d_490,2021-05-05,2,1
a_998,D8351070,223501,C55517,p400,2021-04-24,971000,b_80,223501,Adv_80,c_226,C55517,Client_226,e_3,p400,Prod_D,d_479,2021-04-24,5,0
a_999,B7148773,934429,C59856,p500,2022-01-14,391000,b_57,934429,Adv_57,c_119,C59856,Client_119,e_4,p500,Prod_E,d_744,2022-01-14,4,1
